review_text,review_score,filtered_review_text
"Well, what can I say about this game? I can start off by saying that it is the most   outstanding brilliant   game modded! Being a modded game may sound bad but it does come with its advantages!  Main advantage:   Modded Zombies.   People mainly buy this game mostly for the zombies purely because the multiplayer servers for CoD: WAW is pretty much dead, everyone plays the later instalments of CoD but if you're a true zombie player like yoteslaya or yamimash, then you will love this game. This game has the standard campaign and when you finish that, you will unlock a game mode called Zombies. Zombies is a game mode where you will receive an endless amount of zombies going up in waves. E.g. wave 1: 8 zombies, wave 2: 14 zombies and so on.  Because this game is quite dated, it is easily modded and most of the modders live on a site called     www.zombiemodding.com   There are hundreds of zombies maps designed for CoD: WAW zombie players, modded to the extreme as they include;    Custom Zombie maps designed by the community, not any standard zombies map    Guns are ported across from MW1/MW2/MW3/Black ops 1/2 and maybe some AW guns in the future!    Player models can be changed for example, in some WAW maps you can play as some of the characters from Black ops 1: Call of the Dead    The list just goes on!   Second Advantage: It's not even that hard to download modded zombie maps, on the website  www.zombiemodding.com  they simply ask you to download an .exe file which will install the zombie maps in the directory C:\Users\&lt;YOUR COMPUTER NAME&gt; \AppData\Local\activision\codwaw\mods. If you even wanted to design your own zombie map, it takes about a few days to learn how to do it and a good couple of weeks to finish of a piece of well-designed work. Not much code involved.       How do i play these maps?       http://store.steampowered.com  You have to click the 'MODS' option which will bring up a list of your installed maps.   url=store.steampowered.com ]  http://i.imgur.com/dralY4T.jpg  [/url]      Google chrome says these modded maps from zombie modding are malicious?      I am not quite sure why google chrome says these maps are malicious, probably because they are .exe files. Don't worry, if you download them from zombie modding then they should be virus free, if not report them on the website.   Thank you for reading my review, if it's any good thumbs up so others can see.",1,well say game start saying outstanding brilliant game modded modded game may sound bad come advantages main advantage modded zombies people mainly buy game mostly zombies purely multiplayer servers cod waw pretty much dead everyone plays later instalments cod youre true zombie player like yoteslaya yamimash love game game standard campaign finish unlock game mode called zombies zombies game mode receive endless amount zombies going waves eg wave zombies wave zombies game quite dated easily modded modders live site called wwwzombiemoddingcom hundreds zombies maps designed cod waw zombie players modded extreme include custom zombie maps designed community standard zombies map guns ported across mwmwmwblack ops maybe aw guns future player models changed example waw maps play characters black ops call dead list goes second advantage even hard download modded zombie maps website wwwzombiemoddingcom simply ask download exe file install zombie maps directory cusersltyour computer namegt appdatalocalactivisioncodwawmods even wanted design zombie map takes days learn good couple weeks finish piece welldesigned work much code involved play maps httpstoresteampoweredcom click mods option bring list installed maps urlstoresteampoweredcom httpiimgurcomdralytjpg url google chrome says modded maps zombie modding malicious quite sure google chrome says maps malicious probably exe files dont worry download zombie modding virus free report website thank reading review good thumbs others see
"Zombies are love, Zombies ar life/death.",1,zombies love zombies ar lifedeath
"Absolutely fabulous. Just buy it, if you like true FPS games, that require practice bur never get boring, here is one excellent for you.",1,absolutely fabulous buy like true fps games require practice bur never get boring one excellent
"+ AAA game, 50% skillz and 50% strategy. + Easy to play but hard to master. + Playing it since 2002 + 1000+ hours invested only in steam (since 2011). + 10+ smashed keyboards. + Best rage-quit simulator! + The game that apparently my mom plays in secret since every player knows her. + Achievement unlock: Learn to verbally abuse people in Russian, Spanish and Portuguese. + The reason why the steam platform came into existence. + The grandfather of tactical FPS.  1.6/1.6 I would smash my keyboard again!",1,aaa game skillz strategy easy play hard master playing since hours invested steam since smashed keyboards best ragequit simulator game apparently mom plays secret since every player knows achievement unlock learn verbally abuse people russian spanish portuguese reason steam platform came existence grandfather tactical fps would smash keyboard
Some would say this game started it all,1,would say game started
"Classic!  This game is amazing for everything it includes! Zombies,Multiplayer and Campain make it an instant classic",1,classic game amazing everything includes zombiesmultiplayer campain make instant classic
"I played this game a lot with the graphics maxed out, getting 80-100 FPS average. But then one day came, a few weeks ago, the game started giving me the middle finger and not going above 12 FPS. No idea why. My video card is up to date, the drivers, everything is up to date and I can run pretty much every other one of my games smoothly. But this one doesn't anymore. Still trying to figure it out.",1,played game lot graphics maxed getting fps average one day came weeks ago game started giving middle finger going fps idea video card date drivers everything date run pretty much every one games smoothly one doesnt anymore still trying figure
Worth buying buying for the zombie mode alone especially when you throw some modded maps in that feature weapons/perks from other cods.It also doesnt have massive system specs and so should run fine for most.The multiplayer is still alive and pretty well populated plus the campaign's fun. ,1,worth buying buying zombie mode alone especially throw modded maps feature weaponsperks codsit also doesnt massive system specs run fine mostthe multiplayer still alive pretty well populated plus campaigns fun
This game was the Start of Many Awesome Zombie Maps,1,game start many awesome zombie maps
3k hours on it. Def worth it,1,k hours def worth
"Fun game, playing for blakecoins n such",1,fun game playing blakecoins n
"I thought I would receive comfy nostalgia with a small but nice community, instead I got a bunch of ♥♥♥♥-talking mexicans 14/88 it's not like you think it would be",-1,thought would receive comfy nostalgia small nice community instead got bunch talking mexicans like think would
"Do you want a game, where your age doesnt matter? Do you want a simple game? Do you want a game that can be played with decent FPS, even on potato computers? Do you want a old-school classic? Do you want a game that takes 2 minutes to install? Do you want a game with no annoying mic spammers? Then this is for you!",1,want game age doesnt matter want simple game want game played decent fps even potato computers want oldschool classic want game takes minutes install want game annoying mic spammers
"The origin of addiction... One of the most fun games I've had the pleasure of enjoying and the one who threw me to the vibrant world of FPS, my favorite genre 'til this day. Now, important information: do not be fooled by the amount of hours marked by Steam. There, when the beta versions were launched in 1999, when the game was free. Then 1.6 was launched until about 4 years ago, I had it in a different account, which I do not own anymore. Over a decade of gaming, several hours every day, which certainly have accumulated thousands of hours. By far the most played game throughout my life... You see, the first sentence that illustrates this review was not chosen at random. I had to stop playing completely, cold turkey, or I would fail high school. Just decided to buy it again and play for nostalgia sake. I'm not afraid, I'm much more self controlled now and the fact that I'm not even half as good as before, kinda takes away the compulsion to play. By far the longest relationship I have ever had and we are getting back together... this is a good day.",1,origin addiction one fun games ive pleasure enjoying one threw vibrant world fps favorite genre til day important information fooled amount hours marked steam beta versions launched game free launched years ago different account anymore decade gaming several hours every day certainly accumulated thousands hours far played game throughout life see first sentence illustrates review chosen random stop playing completely cold turkey would fail high school decided buy play nostalgia sake im afraid im much self controlled fact im even half good kinda takes away compulsion play far longest relationship ever getting back together good day
